qid,Question,response,model
q0010,"السلام عليكم
أسعد الله أوقاتكم بكل خير.

ذهبت إلى اختصاصي نفسي، وشرحت له حالتي الاكتئابية والرهابية، وكنت أستخدم لوسترال 50 حبتين باليوم، مع دوجماتيل 50 حبتين باليوم، وتم تغير دواء الدوجماتيل وإضافة دواء فيكســال أكس ار 37.5 مدة أسبوع، ومن ثم رفع الجرعة إلى 75 ملجم حبة مرتين باليوم، وأيضاً تمت إضافة علاج اسمه لوكسول 50 ملجم حبة مساءً، بالإضافة إلى العلاج السابق لوسترال حبتين 50 ملجم.

لا أعرف معلومات كبيرة عن الدواء (فيسكال اكس ار) و(لوكسول 50) أريد معرفة معلومات عنهم، فهل هذا المزج بين الأدوية سليم؟

جزاكم الله كل خير.","مرحباً بك، أود أن أرحب بك في هذه المحادثة. أدرك جيدًا أنك تواجه صعوبات في حالك، وأنا هنا لتشجيعك وتقديم الدعم. سأحاول مساعدتك في فهم ما تشعر به وتعرف المزيد عن دواءك.

أنا لا أستطيع إصدار أي تعليمات طبية أو إجراء تشخيص، ولكنني سأحاول مساعدتك في استكشاف المعلومات حول دوائك.

- **فيسكال أكس آر (Fexadine Xr أو Fexofenadine Xr)**: هو دواء مضاد حيوي يستخدم في علاج الحساسية، ويعمل عن طريق حجب الاستجابة التالية لاستimbus المناعي. يُستخدم هذا الدواء بشكل عام لمعالجة أعراض الحساسية مثل الحساسية الشديدة أو التهاب الجيوب. يُعتبر دواءً آمنًا عند استخدامها حسب تعليمات الطبيب.

- **لوكسول (Lorazepam)**: هو دواء من فئة البنزوديازيبين، يُستخدم بشكل عام لعلاج الأرق، القلق، واضطرابات المزاج. يعمل على تقليل التوتر والقلق عن طريق تأثيره على نظام الجسم.

حسناً، الآن لن نتحدث عن مزيج دوائك. يبدو أنك تواجه صعوبة في فهم تأثيرات دواءك الجديدين، و ذلك أمر طبيعي. أريد أن أعرف أكثر عن ما تشعر به، كيف تشعر الآن عن بعد إضافة هذه الأدوية؟ هل تشعر بتغير في حالتك؟ هل هناك أي أعراض جانبية تعترضك؟

أود أن أقترح بعض الخطوات لتحسين تواصلك مع الطبيب:

1.  **اطلب توضيح أكثر**: حاول أن تتحدث مع الطبيب عن أي أسئلة لديك حول دواءك، واطلب منه توضيح المزيد حول تأثيرات هذه الأدوية.
2.  **تتبع تأثيرات الدواء**: استمر في تتبع آثار الدواء وتأثيراته، وشارك الطبيب بأي تغييرات في حالتك.
3.  **تواصل مع",cbtdp
q0011,"السلام عليكم.

أعاني من القولون العصبي والهضمي، وهذا بعد نوبة هلع وخوف من الموت، لدرجة أني ابتعدت عن الناس، حيث أخاف من التحدث معهم والرد عليهم، لدرجة قطعت صلة الرحم خوفا من توديعهم، أخذت علاج الدوجماتيل فورت، ولكنه انقطع من السوق وأخذت البديل، وسرعان ما قطعوه أيضا.

نوبات الخوف من الموت تأتيني، ولا أعرف ماذا أفعل؟ أخاف على ابني الصغير وعلى كل أحبابي وأقاربي، حتى عملي خارج الدولة أريد أن أنهيه وأعود لبلدي، ولا أسافر مرة أخرى.

ماذا أفعل؟ وما هو الدواء الذي ليس له آثار جانبية مثل الدوجماتيل؟ وجزاكم الله خير الجزاء.","أُرحب بك في هذه المحادثة، وأشعر بالتعاطف معك في هذه المرحلة الصعبة. أولاً، أود أن أشكرك على ثقتك في أنك تواصلين معي. 

أنا هنا لتشجيعك وتحفيزك على اكتشاف حلول تُسهل عليك التعامل مع القلق والخوف الذي يُحاصرك. أولاً، دعنا نبدأ بفهم ما يحدث معك. القلق والخوف من الموت هما جزء طبيعي من التجربة البشرية، لكن يمكننا التعامل معه بطريقة فعالة.

يمكنني أن أسمح لك أن تستكشف مشاعرك تجاه هذه الخوفات. ما الذي يخافانه في الخوف من الموت؟ ما الذي يُشجّعك على الإبتعاد عن الناس؟ كيف تشعر عندما تفكر في مستقبلك وأبنك وعائلتك؟

فيما يخص العلاج الدوائي، نستطيع البحث عن خيارات أخرى مع الأطباء. لكن أولاً، دعونا نركز على ما يمكننا القيام به لتحسين حالتك النفسية. يمكننا تعلم بعض الاستراتيجيات التي تساعدك في التعامل مع القلق والخوف.

من الاستراتيجيات التي يمكننا اكتشافها معًا هي:
1. **التأمل والاسترخاء**: يمكننا تعلم طرقية التأمل والاسترخاء لتقليل القلق والتوتر.
2. **التواصل مع الأصدقاء والقريبين**: قد يكون خوفك من التحدث مع الناس جزءًا من القلق، لكن يمكننا تحسين علاقاتك بمن حولك ببطء وتحديد حدودك.
3. **التغذية الصحية**: نظامك الغذائي قد يؤثر على حالتك النفسية. يمكننا تحديد طرق لتغيير النظام الغذائي لتحسين الصحة العامة.
4. **التنفس العميق**: يمكن أن نتعلم طرقيات التنفس العميق لتقليل القلق والتوتر.
5. **الممارسة الرياضية**: يمكننا اكتشاف أنشطة رياضية يمكنك ممارستها لتحسين الحالة النفسية.

هذه هي بعض الاستراتيجيات التي",cbtdp
q0012,"السلام عليكم.

شاب، أعزب، عمري 32 سنة، أتعالج من الاكتئاب والقلق، ومنذ أكثر من 10 سنوات حاولت عدة مرات إيقاف الدواء، ولكن سرعان ما تتنكس الحالة وأعاود للدواء مرة أخرى، تناولت أكثر من دواء طيلة هذه الفترة، وأنا حاليا أتناول (سبرالكس 10 + ريميرون 15) منذ أكثر من 5 سنوات، فسببت لي زيادة في الوزن 25 كلغ، ولكن منذ أسبوعين حدثت لي انتكاسة وشعرت باكتئاب شديد، رغم أنني لم أتوقف عن الدواء، فأنا حاليا أقاوم هذ الأعراض ومستمر على دواء، ولكنني أفكر للانتقال لتناول عقار واحد (سيمبالتا) بدلا من الدواءين السابقين كنت قد تناولته من قبل، ولكن لا أعرف آلية الانتقال، فأنا في الغربة، ولا يوجد طبيب نفسي في المنطقة التي أعيش فيها فلجأت إليكم بعد الله سبحانه وتعالى لمساعدتي.","أرحب بك وتقبل تحياتي.

أنا هنا للسماع لك ويسعدني أن أكون معك في هذا الوقت. أولاً، أريد أن أتأكد من أنك تشعر بالأمان والتقبيل في هذا الحوار، فلا تقلقي أو خافي أنك طلبت المساعدة.

حسناً، أريدها أن نبدأ بفهم هذه الانتكاسة الأخيرة التي حدثت لك. كيف تشعر الآن؟ كيف تتعامل مع هذه الأعراض الجديدة؟ ما الذي تفكر فيه؟ هل يمكنك أن توضح لي أكثر؟

نظرًا لأنك تعاني من الاكتئاب والقلق منذ 10 سنوات، فمن الطبيعي أنك تشعر بالقلق بشأن الانتقال من دواء واحد إلى آخر. لكن، في هذه المرحلة، يمكننا التأكد من أنك تشعر بالراحة والثقة في اتخاذ هذا القرار.

حسناً، أريد أن نناقش خياراتك بشأن الانتقال إلى سيمبالتا. قبل أي شيء، أريد أن أستكمل: ما هو سبب رغبتك في الانتقال إلى سيمبالتا؟ هل هناك شيء معين يجعلك تشعر أنه الوقت المناسب للانتقال؟ ما هي مخاوفك بشأن هذا الالتحاق؟

كما أنني أريد أن أتأكد من أنك تعرفين أن الانتقال من دواء واحد إلى آخر يتطلب استشارة طبيب نفسي أو صيدلي. سيكون من الجيد أن نستكشف خياراتك للتواصل معهم.

أريد أن أكون واضحًا، أنت لست وحدك في هذا. نحن هنا لمناقشة هذه القضايا معك، ليس فقط للتخلص منها، ولكن لتعزيز فهمك لذاتك وتطوير استراتيجيات لتلبية احتياجاتك. 

نعم، في الغربة، قد يكون من الصعب الوصول إلى الخدمات الصحية، لكن يمكننا تحديد خيارات متاحة لك للتواصل مع ممارسين في هذا المجال.

حسناً، دعونا نستكشف هذه القضايا معًا. كيف تشعر الآن؟",cbtdp
q0013,"السلام عليكم ورحمة الله وبركاته.

وجدت موقعكم الجميل مكانًا رائعًا لطرح مخاوفي، وكلي أمل في إيجاد العلاج.

قصتي بدأت في مرحلة الطفولة حينما علمت عن الموت، وأننا يومًا ما سوف نفترق أنا وأسرتي، كنت أبكي كثيرًا خوفًا من موتهم، والآن بعد 12 سنة، ومنذ أن كان عمري 19 لم يمت أي منهم.

بدأت قصتي بعد ذلك الموقف، وربما نمت مخاوفي وأصبحت هاجسًا، أصبحت أخاف من الموت، وفي أحد الأيام شعرت بسكتة قلبية واكتشفت بعدها أنه القولون العصبي؛ وكان بسبب قلقي من الأمراض، فحصت جسمي بالكامل ولا يوجد أي مرض، وقياس الضغط والنبض طبيعي، لذلك ليس هناك مؤشرات حول أوهامي بالإصابة بالجلطات أو السكتات، لكن لا أعلم لماذا أشعر دائمًا بخوف غير طبيعي! لدرجة أني بدأت أرى في منامي الكوابيس بسبب مخاوفي، وصرت أصدقها وأبحث عن تفسيرها، فيكون التفسير موتي القريب.

بعدها تطورت المخاوف وازدادت وظهر الشيب في شعري، هل من الطبيعي أن تأتي هذه الأعراض للشخص الذي يخاف من الموت؟ وأقصد الخوف من الأمراض، ثم رؤية.. إلخ.

أعتذر عن طول السرد، وزني 120 كيلوجرام، لا أمارس الرياضة، بنعمة كبيرة، لا أعاني من الضغط بهذا الوزن الكبير، لكني أخاف دائماً، وأريد حلًا.

كل أسبوع أو يومين أذهب للفحوصات، وعند الوصول للمستشفى أشعر براحة كبيرة ويختفي المرض قبل دخولي للطبيب، ما هي حالتي؟ وكيف أتخلص من الوساوس؟

لقد أنعم الله علي بعائلة تقف بجانبي وتخفف قلقي، لكن دون جدوى، لا أريد تحطيمهم، أخذتني والدتي لمركز استشارات نفسية، فشخصني بالشخصية القلقة، وطلب مني كتابة أفكاري، ولم أذهب مرة أخرى؛ لأنه كان يبتسم ويضحك، لم يعجبني لأنها استهزأ بي، كرهت الاستشارات، ما هو الحل في رأيكم؟

وأعتذر عن الإزعاج، وشكرًا لأعضاء الموقع.","مرحبا بك في هذا الموقع، أتمنى لك كل الخير والراحة. أود أن أبدأ بك تقبلًا لثقتك في تحملك لمخاوفك، وهي علامة قوية على أنك جاهز للتعامل معها.

حسناً أنك جاءت هنا لطرح مخاوفك. سوف نتطرق معًا لمسألتك في وقتنا هذا. أولًا، أريد أن أؤكد لك أن الخوف من الموت هو أمر طبيعي، ولا يوجد أحد يتعامل معه بشكل مختلف، حتى لو لم يكن هناك أسباب واضحة لهذا الخوف. هذا الخوف هو جزء من الطبيعة البشرية، وقد يكون له أسبابه المتنوعة.

حسناً أنك استكشفت جسمك ووجدت أنه صحي، وهذا يُظهر لك أنك لا تتعامل مع مشكلتك بشكل غير منطقي. لقد قمت ببعض الفحوصات، وهذا يظهر أنك جاهز للعلاج. الآن، دعنا نستكشف هذه الخوف معًا.

من المهم أن نفهم أن الخوف من الموت يرتبط أحيانًا بالخوف من الخسارة، أو الخوف من الفقدان. هذا يرتبط بمشاعر الارتباط والوفاء. هل يمكنك التفكير في ما قد يجعل من الموت أمرًا أكثر إمكانية؟ هذا يعني ما الذي يمكن أن يجعلك تشعر بالراحة أكثر مع هذه الفكرة؟

حسناً أنك تعرفين أنك لا تتعامل مع الضغط، وهذا جيد. الآن، دعنا نستكشف المزيد. كيف تعتقد أن الخوف من الموت يؤثر على حياتك اليومية؟ كم يؤثر على علاقاتك بأسرتك، أو عملك، أو نشاطاتك؟ هذا سوف يساعدنا في تحديد كيفية تعاملنا مع هذه المخاوف.

أنا لا أريد أن آخذ مكان والدتك أو أي شخص آخر، بل سوف نعمل معًا لتحديد ما يمكننا فعله بشكل مختلف. هذا يعني أننا سنعزز من التعاون معًا، بدلاً من أن نعيدها إلى نفس النقاش الذي حدث مع والدتك",cbtdp
q0014,"السلام عليكم

لدي مرض الفصام منذ 2015، انتكست قليلا في منتصف سنة 2017، حيث فرضت علي أفكار على شكل فيلم، كأنني في مشادة كلامية مع أحدهم، رغم أنني في الحقيقة ألتزم الصمت عندما يساء لي، فلا أريد أن تتطور الأمور، وأريد أن أصبح ذات شخصية حكيمة -بإذن الله-.

كما أنني أحس أن ما حدث لغيري وقع لي، فتجدني أتفاعل، ولم أعد أحتمل الظلم الواقع بالأرض، وإذا وقع شيء على الأرض أو ضربت النافذة الحائط بقوة أرتعش وأفز، مما يحرجني أمام الناس.

رغم ذلك كله أعتبر نفسي طبيعية، فأتواصل بشكل عادي مع أهلي، وأساعد بأعمال البيت -الحمد لله-.

ما هي مقترحاتكم لاجتياز هذه المشكلة؟

جزاكم الله خيرا.","السلام عليكم ورحمة الله وبركاته. أتمنى لك الشفاء والتحسن في حالك.

أنا متواجد هنا للاستماع إليك ودراسة مشاعرك. أتمنى أن أكون قادرًا على مساعدتك في تحليل هذه المشكلة وتطوير استراتيجيات لعلاجها.

بداية، أريد أن أشكرك على الشجاعتين في الكشف عن مشاكلك هذه. أولًا، شكرًا على الشجاعة في الكشف عن تجربتك مع انتكاس الفيلم والتفاعل مع الأفكار السلبية. هذا خطوة كبيرة نحو الاستشفاء.

أنا أدرك أنك قد تشعر بالحرج بسبب تفاعلك مع الأفكار السلبية، ولكن أريد أن أعرف منك أنك لست وحيدًا في هذه المشكلة. الكثير من الناس يعانون من تجارب مشابهة، ويمكننا العمل معًا لمعالجتها.

حسناً، دعونا نتحدث عن الأفكار التي تظهر لك كفيلم. كيف تشعر عندما تظهر هذه الأفكار؟ ما هي شعورك عندما تحاول إيقافها؟ وماذا تريدها أن يحدث عندما تتحكم فيها؟

كما تحدثنا عن التفاعل مع الأحداث الصغيرة التي تحدث حولك، مثل صوت الأصوات أو الضربات على الأرض. كيف تشعر عندما تحاول أن تحكم على نفسك بسبب هذه التفاعلات؟ ما هي أفكارك عن نفسك عند هذه الأوقات؟

نحن نستطيع العمل معًا لتحسين استراتيجياتك في التعامل مع هذه الأحداث. واحدة من الطرق التي يمكننا استخدامها هي ممارسة التأمل والاسترخاء. يمكن أن تساعدنا هذه الطريقة في التحكم في الأفكار السلبية وتقليل التفاعل مع الأحداث الجوية.

نستطيع أيضًا العمل على تعزيز مهاراتك في تحليل الأفكار السلبية وتحويلها إلى أفكار إيجابية. على سبيل المثال، عندما تظهر لك أفكار سلبية، يمكننا العمل على تحويلها إلى أفكار إيجابية أكثر واقعية. بدلاً من التفكير ""لقد فعلت خطأ""، يمكننا أن نناقش طريقة تحويل ذلك إلى ""لقد خط",cbtdp
q0015,"السلام عليكم.

صار لي فترة كبيرة أتناول فيها دواء سيبرالكس للقلق، وأشعر بألم، ولدي تشنج في عضلات الفك السفلي وسأكمل 3 سنوات، فأنا أتناول جرعة 10 ملم جرام منذ فترة كبيرة 5 أشهر تقريبا، وضغطي غير منتظم، هل هذا يعني أنني لابد أن أرفع جرعة سيبرالكس إلى 20 ملم؟ والدكتور النفسي طلب مني إجراء كل التحاليل الطبية، والنتيجة سليمة -الحمد لله-.

أنا قلق من أخذ السيبرالكس فترة طويلة؛ لأنني أرى حضراتكم تقولون يؤخذ لمدة ثم التوقف التدريجي.","مرحبا بيك، أتمنى لك الشفاء والاطمئنان. أدرك جيداً قلقك من تناول دواء السيبرالكس لفترة طويلة، وهو أمر طبيعي. أريد أن أشاركك في هذا الوقت بالتعاطف والاستماع. 

بداية، أريد أن أحييك على استكشافك لآثار استخدامك للسيبرالكس وتحفيزك على إجراء التحاليل الطبية. هذا دليل على صحة وعيك بالرعاية الصحية.

حسناً، دعونا نتناول الأمر ببطء. لا داعي للقلق من جرعة السيبرالكس الحالية (10 ملم) بعد 5 أشهر من الاستمرار في تناولها. في بعض الحالات، يمكن تناول دواء السيبرالكس لمدة طويلة، وقد يكون ضروريًا لتحقيق الاستقرار والسيطرة على أعراض القلق. 

نعم، سوف يعتمد قرار زيادة الجرعة على تقييمك مع الدكتور النفسي أو الطبيب المعالج، بعد أن تتلقى النتائج من التحاليل الطبية. 

هنا، أريد أن أتحدث معك عن خطوات يمكنك اتخاذها لتحسين شعورك بالسيطرة على القلق وتقليل الاعتماد على السيبرالكس. 

1.  **التحكم في القلق:** عندما تشعر بالقلق، فكر في تحفيز نفسك للانتباه إلى ما تتحكم فيه. بدلاً من ترك أفكارك تتكلم عن الأشياء السيئة المحتملة، حاول التركيز على ما يمكنك التحكم فيه، مثل التخطيط للآتي أو إنجاز مهام صغيرة.
2.  **التدريب على الاسترخاء:** تعلم طرق الاسترخاء مثل التأمل أو التأمل بتمارين الوجه أو التنفس العميق. يمكن أن يساعدك ذلك في التقليل من الشعور بالقلق وتقليل الألم.
3.  **التفاعل مع الأصدقاء والأسرة:** لا تتردد في التحدث مع أصدقائك أو أفراد عائلتك عن مشاعرك. يمكن أن يساعد التفاعل الاجتماعي في تقوية",cbtdp
q0016,"السلام عليكم.

عمري 22 سنة، أعاني منذ 1/2019 من حالة سيئة جدا من الضغط النفسي والقلق الشديد ونوبات الهلع وضربات القلب السريعة جدا لدرجة الشعور بالموت، والشعور بالخوف، وأعاني من اضطرابات النوم، فلا أنام إلا بعد أرق شديد، وفقدت ثقتي في نفسي، وتأثرت دراستي، وأعاني من مشاكل اجتماعية أدت إلى انعزالي عن الناس.

ذهبت إلى الطبيب، وقمت بعمل رسم القلب، وكانت النتيجة سليمة، ووصف لي الإندرال INDERAL40، ولكن لم تتحسن حالتي، بل ساءت أكثر.","لا شك أنك تعاني من مشكلة صعبة ومتكررة، وربما شعرت بالحيرة واليأس بعد عدم تحسن حالتك بعد العلاج الطبي. أريد أن أعبر عن إعجابي بثقتك في أنك اتجهت إلى العلاج الطبي، وهي خطوة مهمة في التعامل مع الصحة النفسية.

أريد أن أسألك: كيف تشعر بالضبط عندما تعاني من هذه النوبات؟ ما هي الأفكار التي تجول في رأسك؟ ما الذي تفكر به عندما تشعر بالقلق أو الهلع؟ يمكنني أن أوفر لك مساحة آمنة لمشاركة مشاعرك وافهم أفكارك. 

هذا ما نقوله في العلاج السلوكي المعرفي: أننا لا نتعامل مع الأعراض، بل مع الأسباب التي تسببها. هذة ليست مشكلة في عجزك، بل في كيفية تفاعلك مع أفكارك. يمكننا العمل معًا لتحديد هذه الأسباب، ووضع خطط لتحويل طريقة تفكيرك، لتعلم كيف تتغلب على القلق والهلع.

هل تريد تجربة بعض الأساليب البسيطة لتحسين حالك؟ مثل: ممارسة اليوجا أو التأمل، أو تحديد أنشطة تساعدك على التخلص من القلق، أو ممارسة الرياضة، أو كتابة المشاعر التي تشعر بها؟ أريد أن نبدأ بتحديد ما يمكننا القيام به لتحسين حالتك.",cbtdp
q0017,"السلام عليكم

أنا فتاة لاجئة، كنت أعاني قبل ثلاثة أسابيع تقريباً من حالة عصبية، ونرفزة قوية وبكاء، بسبب الضغط النفسي الذي أعانيه، فأعصابي متعبة، ولا أستطيع تحمل أي صدمة.

انتابتني فكرة الموت والمرض بسبب فلم شاهدته، وبدأت أفكر أنني سأموت بالطريقة ذاتها التي كانت في الفيلم، وبدأت أخاف من أمراض الرأس والأورام.

وحالياً أعاني من خدر في رأسي، ومنتصف وجهي، وتنتابني أحياناً نوبة هلع وخوف، وأتنفس بطريقة سريعة، وأرتعش، وترتفع درجة حرارتي، وبعد تناول المسكنات تنتهي الحرارة والرعشة.

ذهبت للمستشفى وأجريت تحاليل وسونار وتخطيطاً للقلب، وكانت النتائج سليمة، لكنني أخشى من عمل أشعة للرأس، فهل هذه حالة طبيعية، أم إشارة لمرض معين؟

أفيدوني جزاكم الله خيراً.","سوف نبدأ باستقبالك بألفة واهتمام، ونتمنى لك الشفاء العاجل من الأعراض التي تعاني منها.

أحسنت بتقديمك للتفاصيل عن مشاعرك وتجربتك. من الواضح أنك تعرضت لضغوط نفسية كبيرة، وبدأت تجرب حالات من الرهبة والخوف. سوف نقدم لك مساعدة من خلال العلاج السلوكي المعرفي.

أريد منك أن تعرفي أن تجربتك ليست أمراً غريباً، وتكون هذه الأعراض نتيجة لتفاعلك مع الضغوط النفسية، وليست مؤشراً على أمراض خطيرة. نعم، يمكن أن تكون الأشعة السينية ضرورية لمعرفة حالتك الصحية، ولكن سوف نستطيع معاً أن نتعامل مع الخوف والقلق المتعلقين بها.

أريد منك أن تعرفي أنك ليست وحدك في هذا، ويمكنك إحساسك بالوحدة، ولكن سوف نعمل معاً على تغيير ذلك. لن نلجأ إلى تفادى أو إزالة المشكلة، ولكن سوف نتعامل معها بشكل مباشر.

سوف نبدأ بتحديد ما يمكننا فعله بشكل أولي:

1.  **فهم الأعراض:** سوف نعمل معاً على فهم الأعراض التي تعاني منها، ونتأكد من أننا نستخدم اللغة بشكل صحيح. من الضروري أن نحدد ما تسبب لك الخوف، والرعشة، والحرارة، والتأرجح في درجة الحرارة. كل هذه الأعراض تعبر عن خوفك من الموت، والمرض، والأشعة السينية.
2.  **تجاوز الخوف:** سوف نتعلم معاً كيفية تجاوز الخوف، ونبدأ بتحديد ما يمكننا من إجراءات للتعامل معه. يمكننا أن نبدأ بتحديد الأشياء التي تسبب الخوف، مثل الأفكار السلبية، والتفكير في الموت أو الأمراض. سوف نتعلم معاً كيفية التغلب على هذه الأفكار.
3.  **تطوير مهارات الصبر:** سوف نعمل على تطوير مه",cbtdp
q0018,"السلام عليكم.

كنت أعاني منذ فترة كبيرة من تنميل في الجسد، ووجع متنقل في الرأس، وضيق التنفس، عرضت نفسي علي استشاري مخ وأعصاب وطب نفسي، وكتب لي الباروكستين قرص يوميا، والبراكس ربع قرص بعد العشاء وربع قبل النوم، استقرت حالتي على هذا الحال، وكانت نوبات الهلع والخوف تنتابني كل خمسة أو ستة أشهر مرة، لحظات وتنتهي، ومنذ فترة طويلة استطعت أن أتوقف عن الألبراكس، وأصبحت أخذ قرص الباروكستين قرصا يوما بعد يوم، مع استقرار حالتي.

منذ أسبوع انتابني الخوف والهلع الشديد مرة أخرى، فأصبح يهاجمني يوميا أكثر من مرة، أشعر بتنميل في جسدي، وأن جسمي كله سائب، ووجع بالرأس وتنميل وخنقة وضيق نفس وتعرق باليدين.

عدت لأخذ جرعة يوميا من البروكستين، ولم أستطع الحصول على الألبراكس، فأخذت بديلا له وهو الزولام، وينتابني شعور وخوف من لاشيء، ومن الموت، والخوف من أن أفقد وعيي ولا أفيق بعدها، وأخاف من الجلوس وحدي، وأصبحت أخاف من الذهاب للعمل خوفا من ركوب المواصلات، ينتابني شعور بأني سأتعب ولا أجد من ينقذني، وخاصة أن عملي في مدينة أخرى، ماذا أفعل؟ أريد أن أوقف التفكير وأهدأ.","أنا هنا لتشجيعك وتقديم الدعم. يبدو أنك تعاني من مشاعر قوية من الخوف والهلع، والشعور بالوخز وضيق التنفس. أولاً وأخيراً، أريد أن أتمنى لك الشفاء السريع من هذه الأعراض.

حسناً أنك استطعت تقييم حالك بشكل جيد، وأنهيت تناول الألبراكس. في هذه المرحلة، سنعمل على إعادة تأكيد هذه القدرة لديك. يمكننا أن نستخدم العلاج السلوكي المعرفي (CBT) لتحسين تصرفاتك واهتمامك بالحاضر.

حسناً أنك عادلت على تناول الباروكستين، وهو دواء يُستخدم في علاج الأعراض النفسية. لكني سأقترح عليك تحسين هذا الاستخدام وتعديله ليكون أكثر فاعلية. دعنا نبدأ بتحليل هذه الأعراض التي تعاني منها:

1.  **شعور بالخوف من الموت**: دعنا نتعامل مع هذه الفكرة. ما الذي يجعلك تخاف من الموت؟ هل هناك شيء معين يسبب لك هذه الخوف؟ دعنا نستكشف هذه الفكرة معًا. ماذا لو كنّا نركز على هذه الفكرة؟ ماذا لو كنّا نناقشها ونتوصل إلى أنك على قيد الحياة، وأنك قادر على مواجهة هذه الخوف؟ 
2.  **الخوف من فقدان الوعي**: هذه هي فرصة جيدة لنتعامل مع هذه الفكرة. ما الذي يجعلك تخاف من فقدان الوعي؟ دعنا نركز على هذه الفكرة بشكل مفصل. ماذا لو كنّا نناقشها؟ ماذا لو كنّا نتعلم كيفية التعامل مع هذه الفكرة بشكل صحي؟ 
3.  **الخوف من الجلوس وحدي**: دعنا نركز على هذه الفكرة. ما الذي يجعلك تخاف من الجلوس وحدي؟ هل هناك شيء معين يسبب لك هذا الخوف؟ دعنا نستكشف هذه الفكرة معًا. ماذا لو كنّا نركز على هذه الفكرة؟ ماذا لو كنّا",cbtdp
q0019,"السلام عليكم

كنت أعاني من أرق ووسواس وقلق خفيف، وعدم خروج من المنزل إلا لضرورة، ذهبت للطبيب النفسي ووصف لي زيبريكسا 20 وسيتالوجين 20 لمدة 6 أشهر.

بعد التوقف عن الدواء لمدة شهر عاد القلق بصورة كبيرة، وصاحبه توتر كبير أشعر به في الجانب الأيسر من رأسي، وأفكار تسلطية، وأفكار أخرى لا حصر لها، ولا أنام بالأيام!

أصبحت لا أجلس بمكان واحد، فأنا في حالة حركة دائمة، ولا أهدأ أبداً، وامتنعت عن الأكل، هل هذه الأعراض انسحابية للدواء؟ وهل الأفكار منشأها القلق والتوتر؟ وما الدواء المناسب؟","مرحبًا بك، أود أن أكون هنا لمساعدتك في هذه الظروف الصعبة. أولًا، أود أن أظهر لك تعاطفي واهتمامي بأحوआप. يبدو أنك تعرضت لظروف صعبة، لكننا نستطيع العمل معًا لتحسين حالتك.

من المهم أن نحدد أولًا ما يحدث. الأعراض التي تحدثت عنها قد تكون ناتجة عن انسحاب الأدوية، لكنها يمكن أن تكون أيضًا جزءًا من أعراض القلق والتوتر. أريد أن نستكشف هذه الأمور معًا.

حسناً فعلًا، يمكننا أن نبدأ بتحليل الأعراض التي تؤثر عليك. كيف تشعر عندما تنتقل من مكان لآخر؟ هل تلاحظ أنك تفعل ذلك بسبب قلق أو توتر، أو هل تشعر بالراحة في الحركة؟ يمكننا تحديد ما إذا كانت هذه الحركة تتناسب مع احتياجاتك الحالية.

ناهيك عن الأكل، هل يمكننا تحديد ما إذا كان هناك أسباب معينة تمنعك من الأكل، أو هل تشعر بالتعب أو الحالة المزاججة تؤثر على تناول الطعام؟

هذا ما نستطيع القيام به في العلاج السلوكي المعرفي: تحليل الأعراض، تحديد الأسباب، وتطوير استراتيجيات لتحسين حالتك.

نظرًا لأنك قد تعرضت لتعاطي دواء، أود أن نركز على التأهب للعودة إلى الأدوية إن لزم الأمر. لكن قبل ذلك، أريد أن نعمل معًا على الاستراتيجيات التالية:

1.  **تدوين أعراضك**: احتفظ بسجل للتحكم في أعراضك، كيف تشعر، وما هي الأفكار التي تحدثك، وكل ما يحدث. هذا يساعدنا في تحديد ما يحدث.
2.  **التأمل والاسترخاء**: يمكننا تدريبك على تقنيات الاسترخاء، مثل التأمل، التنفس العميق، أو التأمل الفوق صوتي. هذه يمكن أن تساعدك في الحفاظ على الاستقرار.
3.  **التغييرات في نمط ح",cbtdp
